 117118011711051059  12018081320180826Ilmalantori         18 14 360   5336  00M                                                                                0
 117110512921221059  12018081320180826Ilmalanrinne        19 15 1276  5696  00M                                                                                0
 129212212911671059  12018081320180826Kivihaka            21 16 260   6972  00MPajamäki            Smedjebacka                                                 0
 129116712912201059  12018081320180826Ruskeasuon varikko  22 17 574   7232  00M                                                                                0
 129122014651431059  12018081320180826Talontie            24 18 844   7806  00M                                                                                0
 146514314651011059  12018081320180826Höyläämötie         27 19 296   8650  00M                                                                                0
 146510114651031059  12018081320180826Valimotie           28 20 384   8946  00M                                                                                0
 146510314651051059  12018081320180826Takomotie           29 21 401   9330  00M                                                                                0
 146510514611071059  12018081320180826Talin siirt.puutarha30 22 212   9731  00M                                                                                0
 146110714611101059  12018081320180826Pajamäentie         30 23 212   9943  00M                                                                                0
 1461110       1059  12018081320180826Pajamäki            31 24 280   10223  1M                                                                                0
 146111014611081059  22018081320180826Pajamäki            0  1  234   0     00MSompasaari          Sumparn             Pasila as.          Böle st.            0
 146110814621061059  22018081320180826Pajamäentie         0  2  191   234   00M                                                                                0
 146210614651041059  22018081320180826Talin siirt.puutarha1  3  501   425   00M                                                                                0
 146510414651021059  22018081320180826Takomotie           2  4  412   926   00M                                                                                0
 146510212911191059  22018081320180826Valimotie           3  5  915   1338  00M                                                                                0
 129111911601181059  22018081320180826Talontie            6  6  744   2253  00M                                                                                0
 116011812921231059  22018081320180826Ruskeasuon varikko  8  7  291   2997  00M                                                                                2
 129212311711041059  22018081320180826Kivihaka            8  8  645   3288  00M                                                                                0
 117110411711211059  22018081320180826Ilmalanrinne        10 9  356   3933  00M                                                                                0
 117112111711271059  22018081320180826Ilmalantori         10 10 369   4289  00M                                                                                0
 117112711711251059  22018081320180826Tv-keskus           11 11 165   4658  00M                                                                                0
 117112511711311059  22018081320180826Radiokatu           11 12 203   4823  00M                                                                                0
 117113111711581059  22018081320180826Iso Paja            12 13 225   5026  00M                                                                                0
 117115811731041059  22018081320180826Kyllikinportti      12 14 923   5251  00M                                                                                0
 117310412201311059  22018081320180826Pasilan asema       17 15 430   6174  00MSompasaari          Sumparn             Kalasatama(M)       Fiskehamnen(M)      2
 122013112201171059  22018081320180826Jämsänkatu          18 16 253   6604  00M                                                                                0
 122011712201151059  22018081320180826Pasilan konepaja    20 17 346   6857  01M                                                                                0
 122011512201131059  22018081320180826Telekatu            21 18 362   7203  00M                                                                                0
 122011312201201059  22018081320180826Päijänteentie       23 19 478   7565  00M                                                                                0
 122012011001201059  22018081320180826Junatie             24 20 563   8043  01M                                                                                0
 110012011001321059  22018081320180826Tynnyrintekijänkatu 27 21 565   8606  00LSompasaari          Sumparn                                                     0
 110013211001281059  22018081320180826Kalasatama (M)      29 22 565   9171  00L                                                                                0
 1100128       1059  22018081320180826Polariksenkatu      30 23 790   9961   1L                                                                                0
 110012811001311059  12018082720181021Polariksenkatu      0  1  486   0     00LPajamäki            Smedjebacka         Pasila as.          Böle st.            0
 110013111001191059  12018082720181021Kalasatama (M)      1  2  559   486   00L                                                                                0
 110011912201191059  12018082720181021Tynnyrintekijänkatu 3  3  495   1045  00M                                                                                0
 122011912201121059  12018082720181021Junatie             5  4  406   1540  01M                                                                                2
 122011212201341059  12018082720181021Päijänteentie       7  5  435   1946  00M                                                                                0
 122013412201141059  12018082720181021Telekatu            8  6  261   2381  00M                                                                                0
 122011411731131059  12018082720181021Pasilan konepaja    9  7  384   2642  00M                                                                                0
 117311311731231059  12018082720181021Jämsänkatu          10 8  453   3026  01MPajamäki            Smedjebacka         Ruskeasuo           Brunakärr           0
 117312311711541059  12018082720181021Pasilan asema       11 9  924   3479  00M                                                                                0
 117115411711301059  12018082720181021Kyllikinportti      16 10 245   4403  00M                                                                                0
 117113011711241059  12018082720181021Iso Paja            17 11 166   4648  00M                                                                                0
 117112411711261059  12018082720181021Radiokatu           18 12 286   4814  00M                                                                                0
 117112611711801059  12018082720181021Tv-keskus           18 13 279   5100  00M                                                                                0
 117118011711051059  12018082720181021Ilmalantori         18 14 360   5379  00M                                                                                0
 117110512921221059  12018082720181021Ilmalanrinne        19 15 1276  5739  00M                                                                                0
 129212212911671059  12018082720181021Kivihaka            21 16 260   7015  00MPajamäki            Smedjebacka                                                 0
 129116712912201059  12018082720181021Ruskeasuon varikko  22 17 574   7275  00M                                                                                0
 129122014651431059  12018082720181021Talontie            24 18 844   7849  00M                                                                                0
 146514314651011059  12018082720181021Höyläämötie         27 19 296   8693  00M                                                                                0
 146510114651031059  12018082720181021Valimotie           28 20 384   8989  00M                                                                                0
 146510314651051059  12018082720181021Takomotie           29 21 401   9373  00M                                                                                0
 146510514611071059  12018082720181021Talin siirt.puutarha30 22 212   9774  00M                                                                                0
 146110714611101059  12018082720181021Pajamäentie         30 23 212   9986  00M                                                                                0
 1461110       1059  12018082720181021Pajamäki            31 24 280   10266  1M                                                                                0
 146111014611081059  22018082720181021Pajamäki            0  1  234   0     00MSompasaari          Sumparn             Pasila as.          Böle st.            0
 146110814621061059  22018082720181021Pajamäentie         0  2  191   234   00M                                                                                0
 146210614651041059  22018082720181021Talin siirt.puutarha1  3  501   425   00M                                                                                0
 146510414651021059  22018082720181021Takomotie           2  4  412   926   00M                                                                                0
 146510212911191059  22018082720181021Valimotie           3  5  915   1338  00M                                                                                0
 129111911601181059  22018082720181021Talontie            6  6  744   2253  00M                                                                                0
 116011812921231059  22018082720181021Ruskeasuon varikko  8  7  291   2997  00M                                                                                2
 129212311711041059  22018082720181021Kivihaka            8  8  645   3288  00M                                                                                0
 117110411711211059  22018082720181021Ilmalanrinne        10 9  356   3933  00M                                                                                0
 117112111711271059  22018082720181021Ilmalantori         10 10 369   4289  00M                                                                                0
 117112711711251059  22018082720181021Tv-keskus           11 11 165   4658  00M                                                                                0
 117112511711311059  22018082720181021Radiokatu           11 12 203   4823  00M                                                                                0
 117113111711581059  22018082720181021Iso Paja            12 13 225   5026  00M                                                                                0
 117115811731041059  22018082720181021Kyllikinportti      12 14 923   5251  00M                                                                                0
 117310412201311059  22018082720181021Pasilan asema       17 15 430   6174  00MSompasaari          Sumparn             Kalasatama(M)       Fiskehamnen(M)      2
 122013112201171059  22018082720181021Jämsänkatu          18 16 253   6604  00M                                                                                0
 122011712201151059  22018082720181021Pasilan konepaja    20 17 346   6857  01M                                                                                0
 122011512201131059  22018082720181021Telekatu            21 18 362   7203  00M                                                                                0
 122011312201201059  22018082720181021Päijänteentie       23 19 478   7565  00M                                                                                0
 122012011001201059  22018082720181021Junatie             24 20 563   8043  01M                                                                                0
 110012011001321059  22018082720181021Tynnyrintekijänkatu 27 21 565   8606  00LSompasaari          Sumparn                                                     0
 110013211001281059  22018082720181021Kalasatama (M)      29 22 565   9171  00L                                                                                0
 1100128       1059  22018082720181021Polariksenkatu      30 23 790   9961   1L                                                                                0
 110012811001311059  12018102220191231Polariksenkatu      0  1  486   0     00LPajamäki            Smedjebacka         Pasila as.          Böle st.            0
 110013111001191059  12018102220191231Kalasatama (M)      1  2  559   486   00L                                                                                0
 110011912201191059  12018102220191231Tynnyrintekijänkatu 3  3  495   1045  00M                                                                                0
 122011912201121059  12018102220191231Junatie             5  4  406   1540  01M                                                                                2
 122011212201341059  12018102220191231Päijänteentie       7  5  435   1946  00M                                                                                0
 122013412201141059  12018102220191231Telekatu            8  6  261   2381  00M                                                                                0
 122011411731131059  12018102220191231Pasilan konepaja    9  7  384   2642  00M                                                                                0
 117311311731251059  12018102220191231Jämsänkatu          10 8  454   3026  01MPajamäki            Smedjebacka         Ruskeasuo           Brunakärr           0
 117312511711541059  12018102220191231Pasilan asema       12 9  880   3480  00M                                                                                0
 117115411711301059  12018102220191231Kyllikinportti      16 10 245   4360  00M                                                                                0
 117113011711241059  12018102220191231Iso Paja            17 11 166   4605  00M                                                                                0
 117112411711261059  12018102220191231Radiokatu           18 12 286   4771  00M                                                                                0
 117112611711801059  12018102220191231Tv-keskus           18 13 279   5057  00M                                                                                0
 117118011711051059  12018102220191231Ilmalantori         18 14 360   5336  00M                                                                                0
 117110512921221059  12018102220191231Ilmalanrinne        19 15 1276  5696  00M                                                                                0
 129212212911671059  12018102220191231Kivihaka            21 16 260   6972  00MPajamäki            Smedjebacka                                                 0
 129116712912201059  12018102220191231Ruskeasuon varikko  22 17 574   7232  00M                                                                                0
 129122014651431059  12018102220191231Talontie            24 18 844   7806  00M                                                                                0
 146514314651011059  12018102220191231Höyläämötie         27 19 296   8650  00M                                                                                0
 146510114651031059  12018102220191231Valimotie           28 20 384   8946  00M                                                                                0
 146510314651051059  12018102220191231Takomotie           29 21 401   9330  00M                                                                                0
 146510514611071059  12018102220191231Talin siirt.puutarha30 22 212   9731  00M                                                                                0
 146110714611101059  12018102220191231Pajamäentie         30 23 212   9943  00M                                                                                0
 1461110       1059  12018102220191231Pajamäki            31 24 280   10223  1M                                                                                0
 146111014611081059  22018102220191231Pajamäki            0  1  234   0     00MSompasaari          Sumparn             Pasila as.          Böle st.            0
 146110814621061059  22018102220191231Pajamäentie         0  2  191   234   00M                                                                                0
 146210614651041059  22018102220191231Talin siirt.puutarha1  3  501   425   00M                                                                                0
 146510414651021059  22018102220191231Takomotie           2  4  412   926   00M                                                                                0
 146510212911191059  22018102220191231Valimotie           3  5  915   1338  00M                                                                                0
 129111911601181059  22018102220191231Talontie            6  6  744   2253  00M                                                                                0
 116011812921231059  22018102220191231Ruskeasuon varikko  8  7  291   2997  00M                                                                                2
 129212311711041059  22018102220191231Kivihaka            8  8  645   3288  00M                                                                                0
 117110411711211059  22018102220191231Ilmalanrinne        10 9  356   3933  00M                                                                                0
 117112111711271059  22018102220191231Ilmalantori         10 10 369   4289  00M                                                                                0
 117112711711251059  22018102220191231Tv-keskus           11 11 165   4658  00M                                                                                0
 117112511711311059  22018102220191231Radiokatu           11 12 203   4823  00M                                                                                0
 117113111711581059  22018102220191231Iso Paja            12 13 225   5026  00M                                                                                0
 117115811731041059  22018102220191231Kyllikinportti      12 14 923   5251  00M                                                                                0
 117310412201311059  22018102220191231Pasilan asema       17 15 430   6174  00MSompasaari          Sumparn             Kalasatama(M)       Fiskehamnen(M)      2
 122013112201171059  22018102220191231Jämsänkatu          18 16 253   6604  00M                                                                                0
 122011712201151059  22018102220191231Pasilan konepaja    20 17 346   6857  01M                                                                                0
 122011512201131059  22018102220191231Telekatu            21 18 362   7203  00M                                                                                0
 122011312201201059  22018102220191231Päijänteentie       23 19 478   7565  00M                                                                                0
 122012011001201059  22018102220191231Junatie             24 20 563   8043  01M                                                                                0
 110012011001321059  22018102220191231Tynnyrintekijänkatu 27 21 565   8606  00LSompasaari          Sumparn                                                     0
 110013211001281059  22018102220191231Kalasatama (M)      29 22 565   9171  00L                                                                                2
 1100128       1059  22018102220191231Polariksenkatu      30 23 790   9961   1L                                                                                2
